"id","teamId","teamName","playerName","position","age","power","division","sourceFile","createdAt","updatedAt"
cmny0jd6x10y7ohpbb2u3lddy,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Tony Dorigo,DL,25,87,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y8ohpbr4fqfg7h,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Lucas Radebe,DC,25,88,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10y9ohpb4x6bvnuf,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Norman Hunter,DC,25,81,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yaohpbfj2jau7n,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Alessandro Nesta,DC,25,85,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ybohpbhqrbh675,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Gordon Strachan,MC,25,82,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ycohpbd829mkbf,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Gary McAllister,MC,25,89,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ydohpb48bj55bn,cmny0jd6210oqohpb2o7y2k4o,Leeds United,David Batty,MC,25,87,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yeohpbwqix65j2,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Lee Bowyer,MR,25,86,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yfohpbjq8k15j3,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Harry Kewell,ML,25,88,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ygohpbip2msak3,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Allan Clarke,FWC,25,81,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yhohpbsza1zbcy,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Mark Viduka,FWC,25,90,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yiohpb3nrw6498,cmny0jd6210oqohpb2o7y2k4o,Leeds United,Jermaine Beckford,FWC,25,85,2,D2-01-leeds-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yjohpb47ndc8ql,cmny0jd6210osohpbtb2oage0,Sunderland,Thomas Sorensen,GK,25,87,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ykohpb2hpiwsb5,cmny0jd6210osohpbtb2oage0,Sunderland,Jim Montgomery,GK,25,81,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ylohpbw9rdlr17,cmny0jd6210osohpbtb2oage0,Sunderland,Chris Makin,DR,25,83,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ymohpb8pebufi6,cmny0jd6210osohpbtb2oage0,Sunderland,Michael Gray,DL,25,85,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ynohpb5p52rlio,cmny0jd6210osohpbtb2oage0,Sunderland,Charlie Hurley,DC,25,82,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yoohpbd5usj36z,cmny0jd6210osohpbtb2oage0,Sunderland,Jody Craddock,DC,25,84,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ypohpbh5ukmtac,cmny0jd6210osohpbtb2oage0,Sunderland,Kevin Ball,DC,25,86,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yqohpb9qwg4fkb,cmny0jd6210osohpbtb2oage0,Sunderland,Lee Cattermole,MC,25,84,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yrohpbp88z4397,cmny0jd6210osohpbtb2oage0,Sunderland,Don Hutchison,MC,25,85,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ysohpbzhrzmkvl,cmny0jd6210osohpbtb2oage0,Sunderland,Stefan Schwarz,MC,25,86,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ytohpblpno9j1t,cmny0jd6210osohpbtb2oage0,Sunderland,Kevin Kilbane,ML,25,83,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yuohpb5hz731m2,cmny0jd6210osohpbtb2oage0,Sunderland,Julio Arca,MR,25,84,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yvohpbl5l5vgbw,cmny0jd6210osohpbtb2oage0,Sunderland,Niall Quinn,FWC,25,85,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ywohpbeng7eah8,cmny0jd6210osohpbtb2oage0,Sunderland,Kevin Phillips,FWC,25,88,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yxohpb3pkcpo3x,cmny0jd6210osohpbtb2oage0,Sunderland,Marco Gabbiadini,FWC,25,85,2,D2-02-sunderland-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yyohpb9ehqu4cy,cmny0jd6310ouohpbrzvpyiy3,Burnley,Tom Heaton,GK,25,87,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10yzohpbcemjmk2b,cmny0jd6310ouohpbrzvpyiy3,Burnley,Nicky Pope,GK,25,85,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z0ohpb8akauzmh,cmny0jd6310ouohpbrzvpyiy3,Burnley,Michael Duff,DC,25,84,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z1ohpb1kxtlzt7,cmny0jd6310ouohpbrzvpyiy3,Burnley,Ben Mee,DC,25,86,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z2ohpbgeb93has,cmny0jd6310ouohpbrzvpyiy3,Burnley,James Tarkowski,DC,25,88,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z3ohpbidm0ov25,cmny0jd6310ouohpbrzvpyiy3,Burnley,Kieran Trippier,DR,25,89,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z4ohpb3ssnc37o,cmny0jd6310ouohpbrzvpyiy3,Burnley,Stephen Ward,DL,25,82,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z5ohpbgokdmbik,cmny0jd6310ouohpbrzvpyiy3,Burnley,Joey Barton,MC,25,84,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z6ohpbxe6c8ave,cmny0jd6310ouohpbrzvpyiy3,Burnley,Jack Cork,MC,25,83,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z7ohpbstwf605t,cmny0jd6310ouohpbrzvpyiy3,Burnley,Dean Marney,MC,25,81,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z8ohpb0eapytuh,cmny0jd6310ouohpbrzvpyiy3,Burnley,Robbie Blake,MR,25,80,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10z9ohpbaoniy0nq,cmny0jd6310ouohpbrzvpyiy3,Burnley,Scott Arfield,ML,25,82,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zaohpbqw13fi5k,cmny0jd6310ouohpbrzvpyiy3,Burnley,Chris Eagles,MR,25,80,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zbohpbwtnkkhti,cmny0jd6310ouohpbrzvpyiy3,Burnley,Jay Rodriguez,FWC,25,87,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zcohpb91ub22ky,cmny0jd6310ouohpbrzvpyiy3,Burnley,Ashley Barnes,FWC,25,85,2,D2-03-burnley-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zdohpb942uprag,cmny0jd6410owohpbvpof588i,Sheffield United,Simon Moore,GK,25,82,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zeohpbd5g16241,cmny0jd6410owohpbvpof588i,Sheffield United,Dean Henderson,GK,25,88,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zfohpbyzi34dxf,cmny0jd6410owohpbvpof588i,Sheffield United,Chris Basham,DC,25,85,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zgohpba9xdk33k,cmny0jd6410owohpbvpof588i,Sheffield United,John Egan,DC,25,86,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zhohpb1qvfh0lo,cmny0jd6410owohpbvpof588i,Sheffield United,Jack O'Connell,DC,25,84,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ziohpb24nyj334,cmny0jd6410owohpbvpof588i,Sheffield United,Enda Stevens,DL,25,83,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zjohpb2dn7ll4e,cmny0jd6410owohpbvpof588i,Sheffield United,George Baldock,DR,25,82,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zkohpbp3dso94e,cmny0jd6410owohpbvpof588i,Sheffield United,Oliver Norwood,MC,25,84,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zlohpb0zr9t1jv,cmny0jd6410owohpbvpof588i,Sheffield United,John Fleck,MC,25,83,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zmohpb4qevpcdf,cmny0jd6410owohpbvpof588i,Sheffield United,Paul Coutts,MC,25,80,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10znohpb8fp1ozne,cmny0jd6410owohpbvpof588i,Sheffield United,Billy Sharp,FWC,25,88,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zoohpba4x7kb9d,cmny0jd6410owohpbvpof588i,Sheffield United,David McGoldrick,FWC,25,85,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zpohpbmnibg4n0,cmny0jd6410owohpbvpof588i,Sheffield United,Lys Mousset,FWC,25,80,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zqohpbw73zy0ko,cmny0jd6410owohpbvpof588i,Sheffield United,Mark Duffy,MR,25,81,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zrohpb6xv850gi,cmny0jd6410owohpbvpof588i,Sheffield United,John Lundstram,MC,25,82,2,D2-04-sheffield-united-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zsohpb5kau2xvt,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Gianluigi Buffon,GK,25,87,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10ztohpbal9w0ouq,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Brad Jones,GK,25,81,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zuohpbybq0epgl,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Gareth Southgate,DC,25,89,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zvohpbpkmyjo30,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Chris Riggott,DC,25,83,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zwohpbmfhgq3o8,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Franck Queudrue,DL,25,82,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zxohpbgxg31n6p,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Luke Young,DR,25,80,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zyohpb2eblk96d,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,George Boateng,MC,25,85,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x10zzohpbbksv5xwp,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Gaizka Mendieta,MC,25,86,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1100ohpb0hhbkqmt,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Fabio Rochemback,MC,25,82,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1101ohpbzrtbbra2,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Juninho Paulista,AMC,25,90,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1102ohpbahshgvhk,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Boudewijn Zenden,ML,25,88,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1103ohpb6mj8cnl4,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Stewart Downing,ML,25,85,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1104ohpbp4frhdn4,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Jimmy Floyd Hasselbaink,FWC,25,88,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1105ohpbua5zjmtj,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Michel Platini,FWC,25,87,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1106ohpbhjlmx1qf,cmny0jd6410oyohpbsw3ji11v,Middlesbrough,Yakubu,FWC,25,86,2,D2-05-middlesbrough-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1107ohpb3t58vc05,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Boaz Myhill,GK,25,83,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1108ohpby1szpivo,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Ben Foster,GK,25,87,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1109ohpb0bn5tw1f,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Gareth McAuley,DC,25,85,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110aohpbnx4dx833,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Jonas Olsson,DC,25,84,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110bohpbrwte055n,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Chris Brunt,DL,25,86,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110cohpb83w019em,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Billy Jones,DR,25,80,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110dohpbo00wrn2d,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Claudio Yacob,MC,25,83,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110eohpby8ct07o3,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,James Morrison,MC,25,84,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110fohpbawlo2dtu,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Paul Scharner,MC,25,82,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110gohpburg2kfl4,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Vinicius Junior,ML,25,86,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110hohpbqhbh7g5y,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Matt Phillips,MR,25,82,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110iohpbtucrsy0h,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Peter Odemwingie,FWC,25,85,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110johpbhqyn7sp9,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Gabriel Batistuta,FWC,25,98,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110kohpb8c5x1ffw,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Lothar Matthaus,FWC,25,84,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110lohpbxcuqflpr,cmny0jd6510p0ohpb9e6osm0f,West Bromwich Albion,Hal Robson-Kanu,FWC,25,81,2,D2-06-west-bromwich-albion-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110mohpbsdq4xt92,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Angus Gunn,GK,25,84,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110nohpbhd4mh8vs,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Edwin van der Sar,GK,25,86,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110oohpb0178vm0b,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Grant Hanley,DC,25,83,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110pohpbdzuae1p0,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Christoph Zimmermann,DC,25,81,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110qohpb1htvp4ug,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Max Aarons,DR,25,85,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110rohpb2niszkfh,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Jamal Lewis,DL,25,82,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110sohpbjqodet0a,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Alexander Tettey,MC,25,84,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110tohpb89eoudkm,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Jonny Howson,MC,25,83,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110uohpbxkvr6kea,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Emiliano Buendia,MR,25,87,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110vohpb44r8jhg6,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Todd Cantwell,ML,25,84,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110wohpbgjh7odqq,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Wes Hoolahan,AMC,25,88,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110xohpbl1jk4w9q,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Onel Hernandez,MR,25,81,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110yohpbwhi2d3r4,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Teemu Pukki,FWC,25,89,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x110zohpbk43j13aq,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Grant Holt,FWC,25,86,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1110ohpbg6rk0ttn,cmny0jd6510p2ohpb3an3b9c5,Norwich City,Cameron Jerome,FWC,25,83,2,D2-07-norwich-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1111ohpbdu6k7e3c,cmny0jd6610p4ohpbmk9ogr68,Watford,Heurelho Gomes,GK,25,86,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1112ohpbzndqqxhy,cmny0jd6610p4ohpbmk9ogr68,Watford,Claudio Taffarel,GK,25,87,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1113ohpbe4i561im,cmny0jd6610p4ohpbmk9ogr68,Watford,Adrian Mariappa,DC,25,82,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1114ohpb5g1p5tiu,cmny0jd6610p4ohpbmk9ogr68,Watford,Craig Cathcart,DC,25,83,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1115ohpbztknk5ix,cmny0jd6610p4ohpbmk9ogr68,Watford,Jose Holebas,DL,25,84,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1116ohpbou83dvhe,cmny0jd6610p4ohpbmk9ogr68,Watford,Kiko Femenia,DR,25,81,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1117ohpbtkvp5hbh,cmny0jd6610p4ohpbmk9ogr68,Watford,Etienne Capoue,MC,25,85,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1118ohpbiowv6a57,cmny0jd6610p4ohpbmk9ogr68,Watford,Abdoulaye Doucoure,MC,25,84,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x1119ohpb8afixjsx,cmny0jd6610p4ohpbmk9ogr68,Watford,Will Hughes,MC,25,82,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111aohpbe0m1x3lb,cmny0jd6610p4ohpbmk9ogr68,Watford,Roberto Pereyra,ML,25,85,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111bohpb8vcppdgk,cmny0jd6610p4ohpbmk9ogr68,Watford,Ismaila Sarr,MR,25,86,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111cohpb2s1c8ps3,cmny0jd6610p4ohpbmk9ogr68,Watford,Troy Deeney,FWC,25,88,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111dohpbv6qrtqge,cmny0jd6610p4ohpbmk9ogr68,Watford,Odion Ighalo,FWC,25,85,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111eohpb4kwl01x7,cmny0jd6610p4ohpbmk9ogr68,Watford,Andre Gray,FWC,25,83,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111fohpbvkb2x5go,cmny0jd6610p4ohpbmk9ogr68,Watford,Gerard Deulofeu,FWC,25,84,2,D2-08-watford-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111gohpbwjrpmmnt,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Steve Ogrizovic,GK,25,88,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111hohpb10gdzwr8,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Chris Kirkland,GK,25,87,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111iohpb4landlcm,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Richard Shaw,DC,25,84,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111johpb9wjyoz5w,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Mo Konjic,DC,25,82,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111kohpbrocbls82,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,David Burrows,DL,25,81,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111lohpbwq66m9lm,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Roland Nilsson,DR,25,85,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111mohpbcwkjl30z,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Johan Cruyff,MC,25,89,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111nohpbdpm44lxg,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Mustapha Hadji,MC,25,89,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111oohpbkfqn0e1k,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Youssef Chippo,MC,25,82,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111pohpbs7js1b2e,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Darren Huckerby,MR,25,84,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111qohpbh53g3d1k,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Peter Ndlovu,ML,25,85,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111rohpbdsbwk6fl,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Noel Whelan,FWC,25,83,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111sohpbzirnnk8p,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Dion Dublin,FWC,25,87,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
cmny0jd6x111tohpbpeym4yy0,cmny0jd6610p6ohpb1z2zc0wb,Coventry City,Robin van Persie,FWC,25,94,2,D2-09-coventry-city-legends.csv,"1,776,134,357,382","1,776,134,357,382"
